sample,timestamp,cpu_util,mem_util,network_rx,log_error_rate,trace_latency_ms,trace_error_pct,missing_features
65,2026-09-06T03:43:47Z,0.1594046951140109,2286.31640625,54.83060371889637,2.65,1.3519404388714733,0.0,
66,2026-09-06T03:44:47Z,0.1527689299863254,2280.2421875,49.68605339532362,2.4,1.3615798969072166,0.0,
67,2026-09-06T03:45:47Z,0.15578130066493956,2276.125,50.04280273482259,2.5166666666666666,1.3856067708333335,0.0,
68,2026-09-06T03:46:47Z,0.1363624674474704,2278.16015625,50.262492699202944,2.3666666666666667,1.2375139240506328,0.0,
69,2026-09-06T03:47:47Z,0.1400678294331499,2286.62890625,48.18151455462834,2.475,1.2868985507246378,0.0,
70,2026-09-06T03:48:47Z,0.13343150071116058,2287.00390625,48.34391190268059,2.7666666666666666,1.2244145077720208,0.0,
71,2026-09-06T03:49:47Z,0.1338217454375203,2286.984375,42.38252152394122,2.625,1.1129819121447029,0.0,
72,2026-09-06T03:50:47Z,0.14881524559190198,2291.26171875,50.744014560997925,2.533333333333333,1.2793292079207919,0.0,
73,2026-09-06T03:51:47Z,0.14993062656292216,2285.07421875,51.67602415724611,2.433333333333333,1.2691744791666666,0.0,
74,2026-09-06T03:52:47Z,0.13623347439452116,2287.234375,48.16735866687628,2.533333333333333,1.276171511627907,0.0,
75,2026-09-06T03:53:47Z,0.13506968312963216,2290.99609375,45.21085724804493,2.6666666666666665,1.2987507246376813,0.0,
76,2026-09-06T03:54:47Z,0.13792550185767433,2287.63671875,39.86396860194945,2.5,1.2993393316195372,0.0,
77,2026-09-06T03:55:47Z,0.15003482699276613,2288.625,50.34395120179358,2.575,9.707685230024213,0.0,
78,2026-09-06T03:56:47Z,0.1433980044094415,2291.32421875,48.73736807134914,2.6083333333333334,1.6242438356164381,0.0,
79,2026-09-06T03:57:47Z,0.14918968584639622,2295.2578125,50.943604494495034,2.466666666666667,1.3421185567010312,0.0,
80,2026-09-06T03:58:47Z,0.1298491286056507,2294.2890625,41.76787092980393,2.8583333333333334,0.0,0.0,
81,2026-09-06T03:59:47Z,0.13873844832938587,2295.83203125,48.9727053526295,2.466666666666667,1.3578963730569948,0.0,
82,2026-09-06T04:16:16Z,,147.75390625,,0.4166666666666667,1.355956298200514,0.0,"cpu_util,network_rx"
83,2026-09-06T04:32:16Z,0.08757879212877635,2300.515625,30.088661883045276,2.675,4.014814705882352,0.0,
84,2026-09-06T04:35:00Z,,2266.15234375,,2.4583333333333335,8.73527415143603,0.0,"cpu_util,network_rx"
85,2026-09-06T04:36:00Z,0.15351741522525425,2260.484375,56.306482161282446,2.3333333333333335,1.3611894736842107,0.0,
86,2026-09-06T04:37:00Z,0.16681846183145346,2270.68359375,56.22017687914545,2.5,2.1433180428134557,0.0,
87,2026-09-06T04:38:00Z,0.14509606082576615,2272.78515625,48.40105296766645,2.4833333333333334,2.9872865013774104,0.0,
88,2026-09-06T04:39:00Z,0.1512218141210572,2297.08984375,43.831056931120244,2.7583333333333333,1.3141124121779861,0.0,
89,2026-09-06T04:40:00Z,0.15922377698004536,2300.4921875,54.06639577228542,2.716666666666667,1.4188793103448276,0.0,
90,2026-09-06T04:41:00Z,0.14225779414226977,2297.859375,50.62457784963017,2.3833333333333333,1.3860122549019607,0.0,
91,2026-09-06T04:42:00Z,0.1421640845938774,2296.70703125,45.90696757489962,2.4,1.3072295081967213,0.0,
92,2026-09-06T04:43:00Z,0.1468013245517676,2300.7421875,42.093716342305946,2.316666666666667,1.3458392857142856,0.0,
93,2026-09-06T04:44:00Z,0.14040318474561858,2303.3125,44.24924889959477,2.425,1.1719150485436893,0.0,
94,2026-09-06T04:45:00Z,0.13832834355007967,2302.9296875,49.46175456685129,2.5166666666666666,1.4978194444444441,0.0,
95,2026-09-06T04:46:00Z,0.14929235005433394,2282.23828125,52.82789733458447,2.375,1.3697715133531156,0.0,
96,2026-09-06T04:47:00Z,0.14452917498284065,2280.67578125,49.65063406533604,2.6666666666666665,1.2540518134715029,0.0,
97,2026-09-06T04:48:00Z,0.15521399855687035,2287.84765625,56.845922661919225,2.5,2.38766582278481,0.0,
98,2026-09-06T04:49:00Z,0.14723379367569456,2291.95703125,43.988559848231866,2.5166666666666666,1.1696782178217822,0.0,
99,2026-09-06T04:50:00Z,0.14305841950400067,2298.98046875,39.21164046607193,2.591666666666667,1.2983863636363637,0.0,
100,2026-09-06T04:51:00Z,0.13843822610584242,2304.53515625,34.566797665244394,2.2416666666666667,1.2117146739130435,0.0,
101,2026-09-06T04:52:00Z,0.14638313633482375,2301.5234375,48.12961198602537,2.425,1.212018237082067,0.0,
102,2026-09-06T04:53:00Z,0.15674103515254278,2306.546875,46.196110449278386,2.3916666666666666,1.413849753694581,0.0,
103,2026-09-06T04:54:00Z,0.14925889766462166,2306.86328125,58.35734917178577,2.6083333333333334,1.1599737470167064,0.0,
104,2026-09-06T04:55:00Z,0.14851652831074685,2294.23046875,49.60396283349596,2.5416666666666665,1.128035799522673,0.0,
105,2026-09-06T04:56:00Z,0.13977966868126546,2293.7265625,45.729915779818704,2.558333333333333,1.413557894736842,0.0,
106,2026-09-06T04:57:00Z,0.14152985476876478,2303.97265625,46.925400134929504,2.425,0.0,0.0,
107,2026-09-06T04:58:00Z,0.16073569192881343,2294.06640625,55.96521670394379,2.4583333333333335,1.7815902061855666,0.0,
108,2026-09-06T04:59:00Z,0.13682406035372788,2297.7578125,47.023180799571,2.725,1.4083583815028902,0.0,
109,2026-09-06T05:00:00Z,0.14732290236646986,2307.59765625,51.541363037017256,2.5083333333333333,1.2882074999999997,0.0,
110,2026-09-06T05:01:00Z,0.1470680051998578,2302.12109375,51.24175751899435,2.5,1.14415099009901,0.0,
111,2026-09-06T05:02:00Z,0.13784557007399328,2301.59375,44.165141645200606,2.3,1.4315994318181817,0.0,
112,2026-09-06T05:03:00Z,0.22740732486443968,2280.82421875,53.16369871770845,2.6166666666666667,2.3425099715099713,0.0,
113,2026-09-06T05:04:00Z,0.15619068628497773,2296.390625,48.939028933496814,2.466666666666667,1.3354745762711866,0.0,
114,2026-09-06T05:05:00Z,0.1456093211337475,2300.625,48.94311225861626,2.4833333333333334,1.2719297820823245,0.0,
115,2026-09-06T05:06:00Z,0.16138270323505458,2302.578125,55.65894391482109,2.65,1.5669095744680852,0.0,
116,2026-09-06T05:07:00Z,0.13934146741872788,2310.765625,42.08726827215721,2.533333333333333,1.1631447721179624,0.0,
117,2026-09-06T05:08:00Z,0.14116882315729068,2308.37109375,46.81694964768869,2.6,1.2324088541666667,0.0,
118,2026-09-06T05:09:00Z,0.15499529035476664,2308.24609375,51.176869142831784,2.6083333333333334,1.274290909090909,0.0,
119,2026-09-06T05:10:00Z,0.1537199723565096,2313.24609375,58.96323185576612,2.341666666666667,1.0743427835051547,0.0,
120,2026-09-06T05:11:00Z,0.144196095510427,2310.4453125,50.26123620499209,2.183333333333333,1.3724884910485935,0.0,
121,2026-09-06T05:12:00Z,0.14619842922060286,2312.34765625,47.13071206063012,2.433333333333333,1.198031339031339,0.0,
122,2026-09-06T05:13:00Z,0.14277091442752401,2314.2578125,51.85440444872997,2.7083333333333335,1.3450263157894737,0.0,
123,2026-09-06T05:14:00Z,0.13270560601718157,2284.75390625,46.364656795734454,2.7416666666666667,1.1805025380710659,0.0,
124,2026-09-06T05:15:00Z,0.151554337010836,2286.15234375,48.644393545488775,2.441666666666667,2.261195121951219,0.0,
125,2026-09-06T05:16:01Z,0.1726364016858717,2286.99609375,44.1298052441925,2.6083333333333334,6.578873385012921,0.0,
126,2026-09-06T05:17:00Z,0.2165382779383427,2249.12109375,41.33749705880396,2.3666666666666667,0.46882258064516136,0.4838709677419355,
127,2026-09-06T05:18:00Z,0.15522218807533142,2272.39453125,52.790637760971386,2.591666666666667,1.4116703910614525,0.0,
128,2026-09-06T05:19:00Z,0.14362128916369207,2260.05078125,52.72525947718777,2.5166666666666666,1.4679728395061729,0.0,
129,2026-09-06T05:20:00Z,0.15142400533090206,2287.453125,49.68810623275047,2.5,1.2270151057401812,0.0,
130,2026-09-06T05:21:00Z,0.1495004211298307,2291.93359375,51.822508503296845,2.5833333333333335,1.2149022556390976,0.0,
131,2026-09-06T05:22:00Z,0.14473526624213734,2297.1875,51.12429665541744,2.6083333333333334,2.226276536312849,0.0,
132,2026-09-06T05:23:00Z,0.13718427006151662,2295.7578125,41.9259000571876,2.675,0.0,0.0,
133,2026-09-06T05:24:00Z,0.15049391540482593,2287.1171875,56.816951997040974,2.5,1.2887960893854749,0.0,
134,2026-09-06T05:25:00Z,0.15054397719586862,2289.47265625,46.39014875170427,2.9166666666666665,1.4224373177842564,0.0,
135,2026-09-06T05:26:00Z,0.14130874428851045,2290.5625,51.980597145905485,2.558333333333333,1.1144194373401535,0.0,
136,2026-09-06T05:27:00Z,0.13589544947903343,2297.8046875,46.2476442237853,2.591666666666667,1.1608703241895262,0.0,
137,2026-09-06T05:28:00Z,0.14613231398527946,2306.03125,46.698711356279404,2.658333333333333,1.3661835616438354,0.0,
138,2026-09-06T05:29:00Z,0.14313709342336894,2313.3671875,44.77190004052736,2.8333333333333335,1.3374487179487178,0.0,
139,2026-09-06T05:30:00Z,0.14335102708359854,2309.15625,46.69393646765703,2.975,4.064691780821918,0.0,
140,2026-09-06T05:31:00Z,0.13550788895646976,2313.73828125,46.62622024597479,2.6333333333333333,1.1628069306930693,0.0,
141,2026-09-06T05:32:00Z,0.1572878171855049,2303.68359375,52.626214354234186,2.5166666666666666,1.2255347043701799,0.0,
142,2026-09-06T05:33:00Z,0.15545813070405554,2299.9375,52.18227769588507,2.716666666666667,1.173482191780822,0.0,
143,2026-09-06T05:34:00Z,0.143451169855499,2300.41796875,47.559162008216695,2.675,1.1525781637717123,0.0,
144,2026-09-06T05:35:00Z,0.13350300288891612,2304.578125,47.450008947659384,2.5833333333333335,1.302187012987013,0.0,
145,2026-09-06T05:36:00Z,0.14801698322578516,2306.02734375,47.84537652773015,2.5083333333333333,1.0534820295983085,0.0,
146,2026-09-06T05:37:00Z,0.15234736264079116,2294.81640625,53.14744486968956,2.808333333333333,1.123091603053435,0.0,
147,2026-09-06T05:38:00Z,0.1568318832458522,2300.1640625,51.097646547809944,2.808333333333333,1.493314903846154,0.0,
148,2026-09-06T05:39:00Z,0.1462848654843342,2307.125,55.718588730228035,2.8333333333333335,1.1230510440835266,0.0,
149,2026-09-06T05:40:00Z,0.14098678127637188,2304.91015625,48.50982666078352,2.783333333333333,0.9006666666666666,0.0,
150,2026-09-06T05:41:00Z,0.15441112648363675,2306.54296875,48.15979832109476,2.7333333333333334,1.086389705882353,0.0,
151,2026-09-06T05:42:00Z,0.14115659214752094,2306.30859375,48.126089889992414,2.775,1.284968337730871,0.0,
152,2026-09-06T05:43:00Z,0.1618802422806424,2313.53515625,55.19398011128251,2.816666666666667,1.2282712328767125,0.0,
153,2026-09-06T05:44:00Z,0.1361747243095736,2308.06640625,52.10804893927193,2.691666666666667,1.2209833795013851,0.0,
154,2026-09-06T05:45:00Z,0.15077927290388324,2302.5859375,46.82726774228568,2.8,1.2116016949152544,0.0,
155,2026-09-06T05:46:00Z,0.11522687016889235,2309.3125,39.260149780785135,2.966666666666667,1.2209066265060242,0.0,
156,2026-09-06T05:47:00Z,0.12906778176747427,2310.4609375,39.81897456461142,2.716666666666667,1.3557603092783508,0.0,
157,2026-09-06T05:48:01Z,0.1432715435209962,2311.265625,43.87452325922156,2.783333333333333,1.2042258823529413,0.0,
158,2026-09-06T05:49:01Z,0.19325931055671153,2284.93359375,38.74834170770023,2.441666666666667,0.0,0.0,
159,2026-09-06T05:50:01Z,0.16112494960987006,2281.4921875,49.722364009749946,2.5083333333333333,4.580758974358974,0.0,
160,2026-09-06T05:51:01Z,0.13850019197260902,2289.23828125,52.78378451287523,2.425,1.5093888888888891,0.0,
161,2026-09-06T05:52:01Z,0.13832094149545288,2304.71484375,39.947503029326214,2.575,1.054171641791045,0.0,
162,2026-09-06T05:53:01Z,0.1427457225740146,2314.5390625,47.230077209306145,2.841666666666667,1.722636887608069,0.0,
163,2026-09-06T05:54:01Z,0.14120812504337238,2291.58984375,48.80615578851995,2.2,1.3821450777202073,0.0,
164,2026-09-06T05:55:01Z,0.14232222621010035,2298.93359375,45.5089383324528,2.3833333333333333,1.25186,0.0,
165,2026-09-06T05:56:01Z,0.13918047717935042,2300.47265625,44.3038060547363,2.475,1.243891891891892,0.0,
166,2026-09-06T05:57:01Z,0.15404708511124596,2304.42578125,54.67055356385811,2.783333333333333,1.1244166666666668,0.0,
167,2026-09-06T05:58:01Z,0.14857365402216322,2310.91015625,50.81586297667865,2.425,1.0818556149732619,0.0,
168,2026-09-06T05:59:01Z,0.12453772425429603,2308.55859375,41.679302302507196,2.55,1.3203891752577321,0.0,
169,2026-09-06T06:00:01Z,0.14332671734558436,2303.65234375,48.42374738146835,2.683333333333333,1.368276595744681,0.0,
170,2026-09-06T06:01:01Z,0.14497569230544363,2304.5625,43.79519071197742,2.425,1.1984,0.0,
171,2026-09-06T06:02:01Z,0.13777550756584572,2309.9921875,50.50399983860366,2.8666666666666667,1.3268980716253442,0.0,
172,2026-09-06T06:03:01Z,0.13728417636536205,2313.6953125,40.71590663531396,3.0,1.2703722084367246,0.0,
173,2026-09-06T06:04:01Z,0.13840169308158246,2310.6171875,46.08252915824172,2.15,1.3866337209302324,0.0,
174,2026-09-06T06:05:01Z,0.1506456644387272,2314.3203125,50.16733443919087,2.725,1.4408659217877093,0.0,
175,2026-09-06T06:06:01Z,0.13407960777421526,2318.30859375,40.84724765920304,2.283333333333333,1.1823938679245285,0.0,
176,2026-09-06T06:07:01Z,0.14338444261560615,2318.421875,52.60419321688377,2.475,1.1094542936288088,0.0,
